url,geo,company_name,crawl_timestamp,upload_timestamp,uniq_id,JobTitle,JobText,JobLocation,JobPostDate
https://www.amazon.jobs/en-gb/jobs/543552,us,Amazon.com,2017-06-19T02:29:01+00:00,2017-06-19T06:01:20Z,847245a29ee3da27f8bca5bd94365e54,Sr. Data Scientist,"· Ability to convey rigorous mathematical concepts and considerations to non-experts.· Ability to distill problem definitions, models, and constraints from informal business requirements; and to deal with ambiguity and competing objectives.· Experience developing software in traditional programming languages (Python, C++, Java, etc..)· Experience with visualization of data.· Experience working in small teams and moving products to production.· Applicants with more experience, including mid-career, are also strongly encouraged to apply Atlanta, Georgia )Fabric.com",,
https://www.amazon.jobs/en-gb/jobs/544894,us,Amazon.com,2017-06-19T16:53:32+00:00,2017-06-19T22:00:42Z,3a81246ab3f5b4291d733073a4c8e0a7,"Kid's Development and Programming Executive, 6-11 Animation","Preferred Qualifications· Broad network of writers, artists and studios· Familiar with process of animation production, and a passion for creating children’s content· Positive, proactive and able to always exercise great judgment· Experience managing series or development IP· Excellent communication skills· A strong desire to innovate· Motivated self starter Southern California Region, CaliforniaSanta Monica, California )Amazon Studios",,
https://www.amazon.jobs/en-gb/jobs/544894,us,Amazon.com,2017-06-19T02:35:16+00:00,2017-06-19T06:00:55Z,e87cc0342700418f0c8d32c8a58372fe,"Kid's Development and Programming Executive, 6-11 Animation","Preferred Qualifications· Broad network of writers, artists and studios· Familiar with process of animation production, and a passion for creating children’s content· Positive, proactive and able to always exercise great judgment· Experience managing series or development IP· Excellent communication skills· A strong desire to innovate· Motivated self starter Southern California Region, CaliforniaSanta Monica, California )Amazon Studios",,
https://www.amazon.jobs/en-gb/jobs/547288,us,Amazon.com,2017-06-19T16:52:54+00:00,2017-06-19T22:00:41Z,cd1231d7b142370c28b15bf1a88ed15b,Data Center Technician I,"· Manage work and priorities through ticketing system and coordination with Data Center Manager· 3-5 years IT support experience· Hands on experience with x86 architecture based systems· Data Center Technician experience· Experience with Linux or similar OS· Good knowledge of network design and protocols· Understanding of storage devices· Understanding of scripting languages· Must exhibit good communication and grammatical skills· Must be capable of lifting 35lbs· Must have valid driver’s license and their own vehicle· Must be able to pass background check and drug test· Must be able to obtain a CompTIA ServerPlus within first 3 months of hire date· Must be able to function well under pressure with multiple priorities Hermiston, OR area )Support",,
https://www.amazon.jobs/en-gb/jobs/547759,us,Amazon.com,2017-06-19T02:30:48+00:00,2017-06-19T06:00:36Z,3a7c4d2c47c880990ecee4a8f22ead9b,AWS Principal Sales Executive – WWPS State & Local Government,"· · A technical background in engineering, computer science, or Masters in Information Technology a plus.Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. Austin, TX )Sales, Marketing, and Account Management",,
https://www.amazon.jobs/en-gb/jobs/545529,us,Amazon.com,2017-06-19T16:51:57+00:00,2017-06-19T22:00:48Z,3ca1a882fef8600295209b184cf101d8,Senior Cloud Technical Account Manager,"· 10+ years IT/technical industry experience· Previous customer facing experience as a technical lead· Experience with AWS service offerings preferred but not required· Strong written communication skills; this role will require the creation of content such as whitepapers and other written deliverables· High level of comfort communicating effectively across internal and external organizations· Working knowledge of development methodologies in any programming languagesAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. San Francisco Bay Area, CACupertino, California )Support",,
https://www.amazon.jobs/en-gb/jobs/549227,us,Amazon.com,2017-06-19T02:30:48+00:00,2017-06-19T06:01:04Z,28d65611885eb4bb71f1992154d55167,IT Support Engineer,"· Bachelor's degree in Computer science or IT related field.· Microsoft MCSE, MCITP Systems Administrator (Active Directory) and Cisco CCNA· Experience with Cisco IOS (CLI) or Cisco certification· Linux systems administration skills / certification· Practical knowledge in configuring and administrating networking hardware and software (LANs).· Practical knowledge of knowledge of Active Directory, Virtualization, circuits, phone services and infrastructure related hardware Austin, TX )Global IT Services",,
https://www.amazon.jobs/en-gb/jobs/518370,us,Amazon.com,2017-06-19T02:34:54+00:00,2017-06-19T06:00:56Z,0f298387f15674dffe40aa0355c78f35,Regional IT Manager,"• 7+ years’ experience managing managers• Motivates others by creating a climate in which people want to do their best• Knows personal strengths, weaknesses, opportunities and limits• Demonstrates integrity and is widely trusted• Availability to handle changing priorities, deal with ambiguity and use good judgment in stressful situations.• Must be bias for action, innovative and able to dive into the deepest details.• MBA or Master’s Degree in a technical discipline Reno Area, Nevada )IT and Technical Support - Fulfilment",,
https://www.amazon.jobs/en-gb/jobs/548241,us,Amazon.com,2017-06-19T02:36:47+00:00,2017-06-19T06:00:46Z,72dfa86107d31aa7fdfb62fe94a86b6b,COMSEC Material Custodian,"· 3+ years of experience managing ComSec material.· Ability to prioritize multiple tasks and projects in a dynamic environment that changes daily.· Responsible for receipt and custody, issue, safeguarding, and accounting for COMSEC material.· Will be responsible for the maintenance of up-to-date records and the submission of all required accounting reports.· Working knowledge of regulations, directives, processes and procedures for the control of highly classified materials.· Responsible for the maintenance of up-to-date records and the submission of all required accounting reports.· Conduct inventories per agency policy and reports any discrepancy to government customer. Herndon Area, VAWashington, DC | Greater Metro Area )Support",,
https://www.amazon.jobs/en-gb/jobs/549098,us,Amazon.com,2017-06-19T16:53:38+00:00,2017-06-19T22:00:32Z,eb865f37ac7dc120e2bee02d5f48e2dc,UX Certification Producer,"· Experience in communicating with customers, technical teams, and management to collect requirements, evaluate alternatives and develop processes and tools to support the organization· Excellent written and verbal communication skills and the ability to generate and distribute meaningful metrics· Comfortable working in a fast paced, highly collaborative, dynamic work environment· Committed to learning and expanding professional and technical knowledge· Master’s Degree preferred San Francisco Bay Area, CASan Francisco, California )Digital Design Group",,
https://www.amazon.jobs/en-gb/jobs/541593,us,Amazon.com,2017-06-19T16:53:22+00:00,2017-06-19T22:00:44Z,30b0c505acf659ea5f39f30b4e3b6abf,Software Development Engineer,"· Experience building complex software systems that have been successfully delivered to customers· Knowledge of professional software engineering practices & new standards for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations· Ability to take a project from scoping requirements through actual launch of the project· Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs. Experience building highly scalable and available services· Experience in building high-performance, highly-available and scalable distributed systems· You are a visionary leader, builder and operator. You have experience leading or contributing to multiple simultaneous product development efforts and initiatives. You balance technical leadership with strong business judgment to make the right decisions about technology choices. You are constantly striving for simplicity, and at the same time demonstrate significant creativity, innovation and judgment. Minneapolis, MN )Customer Relationships",,
https://www.amazon.jobs/en-gb/jobs/463095,us,Amazon.com,2017-06-19T16:52:13+00:00,2017-06-19T22:00:38Z,4765eefd768814b9c5117fbf6bce2d18,Kaizen Promotion Officer (GFK) (L5),"Preferred Qualifications· Data mining experience via SQL DB queries, etc· Statistical analysis experience using a statistical software package, such as JMP or Minitab· Call Center experience a plus.· High Impact project management· Outstanding facilitation, communication & presentation skillsProven track record of being:· Passionate about Customers· Good at listening· Naturally curious about how things work· Never satisfied with the status quo· Courageous (willing to stand up for their ideas within appropriate guidelines)· Successful in following-up and getting things done· Analytical problem solver· Ability to lead people/teams without formal responsibility· Ability to interact and quickly build rapport with employees of all levels from CEO to Associate· Ability to thrive in a fast-paced and ever changing Service environment· Strong computer experience in Microsoft Office suite productsAmazon is an equal opportunity employer Grand Forks, North Dakota )Seller Support",,
https://www.amazon.jobs/en-gb/jobs/521933,us,Amazon.com,2017-06-19T02:35:16+00:00,2017-06-19T06:00:43Z,e8654d3d30836afad0a7f7e1048da541,Software Development Engineer,"Experience developing cloud software services and an understanding of design for scalability, performance and reliability.· Development experience defining, developing and maintaining REST based interfaces· Excellence in technical communication with peers and non-technical cohorts· Experience building developer facing products and services· Experience building frameworks for creating applications on various platforms· Experience with speech and language understanding systems· Strong sense of ownership, urgency, and drive.· Demonstrated leadership abilities in an engineering environment in driving operational excellence and best practices.· Demonstrated ability to achieve stretch goals in a highly innovative and fast paced environment.Amazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation Santa Cruz, California )Alexa Mobile",,
https://www.amazon.jobs/en-gb/jobs/546709,us,Amazon.com,2017-06-19T16:53:48+00:00,2017-06-19T22:00:37Z,7415327c80414b0c50d7a2eb7c2012fa,"Corporate Counsel, Amazon Studios","· Ability to understand and resolve complex legal and business issues.· Ability to translate IP issues to members of the creative, marketing, business, management and legal teams.· Creativity, attention to detail, commitment to customer service and excellent communication skills.· A sense of humor and a passion for branding.Amazon is an Equal Opportunity-Affirmative Action Employer - Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. Southern California Region, CaliforniaSanta Monica, California )",,
https://www.amazon.jobs/en-gb/jobs/544086,us,Amazon.com,2017-06-19T16:53:22+00:00,2017-06-19T22:00:39Z,4737f475f4e607c0ed460cec66001bc6,Control Systems Technician,"• Associates degree in electronic technology or related field or equivalent experience• Systems controls knowledge or programming experience• Field service engineering experience• Systems trainer or training experience• Experience supporting a wide range of different conveyors and sortation systems• Experience with advanced automation controls systems• Experience with industrial robotics• Experience with ASRS systems• Project management experienceAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. New Castle / Middletown, DE )Engineering - Fulfilment",,
https://www.amazon.jobs/en-gb/jobs/545434,us,Amazon.com,2017-06-19T02:33:59+00:00,2017-06-19T06:00:56Z,f3f66e4585cb7050fd7b77a78061e547,Physical Security Lead,"· BS degree· · At least 3 years in a leadership role· · Experience working in a high security environment· · Conflict resolution training· · Able to performing security risk assessments· · CPR/AED Certified· · CPP or PSP certifications· · Lenel Certifications· · Familiarity with compliance standards such as ISO 27001 Columbus Metropolitan Area, OH )Systems, Quality, and Security Engineering",,
https://www.amazon.jobs/en-gb/jobs/545573,us,Amazon.com,2017-06-19T02:33:53+00:00,2017-06-19T06:01:13Z,48552121b53461aa5f9a27047534b782,Software Development Engineer,"· Experience working with high volume service oriented architectures (SOA)· Understanding of web services technologies such as SOAP, HTTP, WSDL, XSD, and REST· Familiarity with frameworks such as Spring and Hibernate.· Experience with web technology such as HTML5, AJAX, JavaScript· MS or PhD in Computer ScienceBENEFITSWe have a comprehensive benefits package. Here are some of the fun and meaningful perks we offer:· Daily catered lunch, Monday breakfast and juice bar, snacks and Friday happy hours· Free onsite gym and 25% fitness reimbursement· Seasonal sports clubs - basketball, hockey, soccer, volleyball, softball and more· Company sponsored events· Transit reimbursement, paid parking and shuttle service· Tuition assistance· Annual Amazon discount· Meaningful community involvement opportunities including mentoring interns, literacy tutoring and Audible Scholars, along with collaboration on start-up projects incubating in Newark Venture PartnersAudible, Inc. is the world’s largest seller and producer of spoken audio entertainment, information and educational programming. Since inventing and commercializing the first portable digital audio player in 1997, our focus on technological innovation and superior programming has earned us millions of subscribers around the world. We’re an Amazon subsidiary with a presence on four different continents, yet we maintain a startup vibe and small company feel. We offer more than 350,000 downloadable audiobooks, audio editions of periodicals, and other programs, and an escalating array of listening products that enrich daily life for a growing population of people who want to be more productive, well-informed, and thoughtfully entertained.Audible is an Equal Opportunity Employer-Minority/ Female/ Disability/ Vet New York Area, NYNewark, New JerseyNew Jersey, United States )Audible",,
https://www.amazon.jobs/en-gb/jobs/541593,us,Amazon.com,2017-06-19T02:35:04+00:00,2017-06-19T06:01:04Z,9d2693905752a13086febca8bab74965,Software Development Engineer,"· Experience building complex software systems that have been successfully delivered to customers· Knowledge of professional software engineering practices & new standards for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations· Ability to take a project from scoping requirements through actual launch of the project· Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs. Experience building highly scalable and available services· Experience in building high-performance, highly-available and scalable distributed systems· You are a visionary leader, builder and operator. You have experience leading or contributing to multiple simultaneous product development efforts and initiatives. You balance technical leadership with strong business judgment to make the right decisions about technology choices. You are constantly striving for simplicity, and at the same time demonstrate significant creativity, innovation and judgment. Minneapolis, MN )Customer Relationships",,
https://www.amazon.jobs/en-gb/jobs/540305,us,Amazon.com,2017-06-19T16:53:01+00:00,2017-06-19T22:00:27Z,e6a0dabdbdd3a857d179984f77033577,HR Manager,"• Advanced degree from a top tier graduate school. (MBA or Masters in HRM preferred)• Strong evidence of stretch assignments that are evidence of superior performance in previous roles.Amazon is an Equal Opportunity-Affirmative Action Employer- Female/Minority/Disability/Veteran Harrisburg, PA )Human Resources - Fulfilment",,
https://www.amazon.jobs/en-gb/jobs/544768,us,Amazon.com,2017-06-19T16:51:07+00:00,2017-06-19T22:00:25Z,ad0d60841cadff5263537ee988064ade,"Acquisition Marketing, Canada","· MBA or graduate degree.· Proactive and solutions oriented.· Entrepreneurial spirit / ability to try different things with minimal direction.· Established track record of creativity and innovation.· Fluency in French.· Experience marketing in Canada.· Amazon marketing experience.BENEFITSWe have a comprehensive benefits package but here are some of the fun perks:· Free catered lunch daily, all the snacks you can eat and Happy Hour on Fridays.· Free onsite gym and 25% fitness reimbursement.· Ruthless ping-pong tournaments and seasonal sports clubs - volleyball, basketball, soccer, etc.· Endless company sponsored events.· Transit reimbursement, paid parking and shuttle service.· Tuition assistance.· Annual Amazon discount and much more...Audible, Inc. is the world’s largest seller and producer of spoken audio entertainment, information and educational programming. Since inventing and commercializing the first portable digital audio player in 1997, our focus on technological innovation and superior programming has earned us millions of subscribers around the world. We’re an Amazon subsidiary with a presence on four different continents, yet we maintain a startup vibe and small company feel. We offer more than 350,000 downloadable audiobooks, audio editions of periodicals, and other programs, and an escalating array of listening products that enrich daily life for a growing population of people who want to be more productive, well-informed, and thoughtfully entertained.Audible is an Equal Opportunity-Employer-Minority/ Female/ Disability/ Vet New York Area, NYNewark, New JerseyNew Jersey, United States )Audible",,
https://www.amazon.jobs/en-gb/jobs/545724,us,Amazon.com,2017-06-19T02:33:53+00:00,2017-06-19T06:01:10Z,501dd51380a086d87493b39855dc0822,Software Development Engineer,"· Experience working with high volume service oriented architectures (SOA)· Understanding of web services technologies such as SOAP, HTTP, WSDL, XSD, and REST· Familiarity with frameworks such as Spring and Hibernate.· Experience with web technology such as HTML5, AJAX, JavaScript· MS or PhD in Computer ScienceBENEFITSWe have a comprehensive benefits package. Here are some of the fun and meaningful perks we offer:· Daily catered lunch, Monday breakfast and juice bar, snacks and Friday happy hours· Free onsite gym and 25% fitness reimbursement· Seasonal sports clubs - basketball, hockey, soccer, volleyball, softball and more· Company sponsored events· Transit reimbursement, paid parking and shuttle service· Tuition assistance· Annual Amazon discount· Meaningful community involvement opportunities including mentoring interns, literacy tutoring and Audible Scholars, along with collaboration on start-up projects incubating in Newark Venture PartnersAudible, Inc. is the world’s largest seller and producer of spoken audio entertainment, information and educational programming. Since inventing and commercializing the first portable digital audio player in 1997, our focus on technological innovation and superior programming has earned us millions of subscribers around the world. We’re an Amazon subsidiary with a presence on four different continents, yet we maintain a startup vibe and small company feel. We offer more than 350,000 downloadable audiobooks, audio editions of periodicals, and other programs, and an escalating array of listening products that enrich daily life for a growing population of people who want to be more productive, well-informed, and thoughtfully entertained.Audible is an Equal Opportunity Employer-Minority/ Female/ Disability/ Vet New York Area, NYNewark, New JerseyNew Jersey, United States )Audible",,
https://www.amazon.jobs/en-gb/jobs/532612,us,Amazon.com,2017-06-19T02:33:59+00:00,2017-06-19T06:01:11Z,a20daf6fc30311e8921a1a6e3cf93172,Network Technician - AWS,"Comfortability with medium to large, complex project scopes and ambiguous details within work environmentExcellent judgement and analytical skills, ability to prioritize tasks based on fluctuating needsStrong understanding of major Command Line Protocols (Cisco IOS, JunOS, etc.) and common Networking Protocols (BGP, OSPF)Significant background in large scale datacenter network implementations and support.Several years of experience working in virtualized enterprise networking environmentsProfessional experience with IT best practice frameworks (ITIL, LEAN, AGILE) and Operational Excellence concepts or methodologies is a plus Columbus Metropolitan Area, OH )Systems, Quality, and Security Engineering",,
https://www.amazon.jobs/en-gb/jobs/547762,us,Amazon.com,2017-06-19T16:53:38+00:00,2017-06-19T22:00:29Z,885957d12483c861552acd2fec788164,Strategic Alliance Partner Development Manager - Infrastructure Ecosystem,"Preferred QualificationsMBAGlobal alliance and sales account managementKnowledge of AWS and Devops technologies, services and standardsComputer Science background“Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.” San Francisco Bay Area, CASan Francisco, California )Business Development and Partner Network",,
https://www.amazon.jobs/en-gb/jobs/548625,us,Amazon.com,2017-06-19T16:49:35+00:00,2017-06-19T22:00:47Z,cfd8c379e4057642f988887e6a74f78e,Software Development Engineer - iOS Last Mile Tech,"· Experience building applications for phones or tablets· Expert knowledge of data structures, algorithms· Working knowledge of design patterns, object oriented design and distributed system architecture· Working knowledge of REST and RPC service patterns and other client/server interaction models· Relentless customer focus· Excellent analytical skills· Excellent written and verbal communicationAmazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation Austin, TX )Amazon Flex Tech",,
https://www.amazon.jobs/en-gb/jobs/531091,us,Amazon.com,2017-06-19T16:53:38+00:00,2017-06-19T22:00:40Z,f53245de5adc46610f2cb31f0b08c98f,Software Engineer,"• Exceptional customer support focus and skills• Experience with data mining, report analysis, and data modeling• Experience with Java and web based technologies• Experience with Machine Translation technologies• Knowledge of Localization and Internationalization• Experience working pragmatically under deadlines with operational software• Candidates must possess strong verbal and written communication skills and demonstrated technical leadership.• Experience in an engineering leadership position where you have been the owner of a technical architecture with other engineers working under your guidance.• Strong business and technical vision.• Experience in development of distributed/scalable systems and high-volume transaction applications.• Multilingual (any language other than English) Pittsburgh, Pennsylvania )Website Platform",,
https://www.amazon.jobs/en-gb/jobs/549380,us,Amazon.com,2017-06-19T02:36:47+00:00,2017-06-19T06:00:52Z,b913e7a5daff23c09141c7c3b2ed584a,Software Development Engineer II - REQ376,"Applicants must meet all of the above listed requirements for this position. San Francisco Bay Area, CASunnyvale, California )",,
https://www.amazon.jobs/en-gb/jobs/546922,us,Amazon.com,2017-06-19T02:34:10+00:00,2017-06-19T06:01:03Z,25ad77f07ff6e8e733db635411610f44,Sr. HRA,"· Human Resources training and experience desired.· Ability to maintain strict confidentiality regarding payroll, benefits, and employee issues.· Outstanding interpersonal skills: must display patience, humor and helpfulness at all times – front line contact for employee issues.· Ability to handle multiple projects and deadlines.· Detail oriented and excellent organizational skills: accuracy is essential.· Experience with PeoplesoftAmazon Operations and Distribution is a 24/7 environment and shifts may change due to business needs.Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran Indianapolis, IN )Human Resources - Fulfilment",,
https://www.amazon.jobs/en-gb/jobs/549214,us,Amazon.com,2017-06-19T02:33:53+00:00,2017-06-19T06:00:43Z,1cd9b84c22b9a290602ebadd9eac98a5,IT Support Engineer,"Bachelor's degree in Computer science or IT related field.· · Industry training such as Microsoft MCSE, MCITP· · Experience with Cisco IOS (CLI) or Cisco certification· · Advanced Linux systems administration skills / certification· · Experience with scripting, programming, or SQL· · Experience with project management· · Experience with Data Cabling / Computer Facilities maintenance· · Experience with server administration (Windows or Linux) New York Area, NY )Global IT Services",,
https://www.amazon.jobs/en-gb/jobs/534480,us,Amazon.com,2017-06-19T16:51:56+00:00,2017-06-19T22:00:48Z,8aa39db9538a6da3947cd0c4e574519b,Logistics Intern,"· Proficient with computers and Microsoft Office (Outlook, Word, Excel)· Familiar with using an computerized inventory system· Familiar with waybills and shipping procedures with transport companiesAmazon is an Equal Opportunity-Affirmative Action Employer - Female/Minority/Disability/Veteran/Gender Identity/Sexual Orientation Columbus Metropolitan Area, OH )Support",,
https://www.amazon.jobs/en-gb/jobs/548016,us,Amazon.com,2017-06-19T16:51:07+00:00,2017-06-19T22:00:42Z,617a139e999222f41b2c9ec11bcbcaa7,Part Time - Assistant Manager,"Preferred Qualifications· A completed Associate’s Degree or technical certification from an accredited institution in engineering, operations, or related field· Experience in transportation industry is a plus· Strong computer skills· Ability to learn quickly and work under pressure in a fast-paced environment.· Demonstrated analytical skills and ability to problem solve and prioritize with little guidance· Demonstrated communication skills (written and verbal) with all levels of associates and management· Knowledge of existing Amazon Warehouse Management systems or equivalent· Experience leading kaizen or continuous improvement eventsAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Vet/ gender identity/sexual orientation New York Area, NY )Global Specialty Fulfillment",,
https://www.amazon.jobs/en-gb/jobs/548083,us,Amazon.com,2017-06-19T16:49:35+00:00,2017-06-19T22:00:49Z,045b978c669f2136de1bbb29bd41365d,"Senior Manager, Software Development - Promise Team","· Excellent verbal and written communication skills· Strong business and technical vision· Ability to handle multiple competing priorities in a fast-paced environment· Demonstrated ability to achieve stretch goals in a highly innovative and fast paced environment· Experience with mission critical, 24x7 systems· Ability to articulate technical challenges and deliver solutions to complex problems· Practical experience with software engineering best-practices and a strong desire to create quality solutions and designs· Experience in design and implementation of large scale, high performance, and high availability systems. Austin, TX )Supply Chain Optimization Technologies",,
https://www.amazon.jobs/en-gb/jobs/548010,us,Amazon.com,2017-06-19T16:53:32+00:00,2017-06-19T22:00:26Z,5618dd39fbd572e08366f52e60bae644,AP Senior Manager,"· A work ethic based on a strong desire to exceed expectations· Strong internal customer focus· Demonstrated ability to approach problems logically· Strong interpersonal skills, including written and oral communication skills· Ability to work independently in a fast-paced and rapidly changing environment· Demonstrated ability to meet deadlines while managing multiple projects· Fluency in Portuguese highly desirable· Experience with Oracle Financials is desired. San Jose, Costa RicaCosta Rica, Latin America )",,
https://www.amazon.jobs/en-gb/jobs/520691,us,Amazon.com,2017-06-19T16:52:58+00:00,2017-06-19T22:00:33Z,7be00a2963dd1ccde0a98b82acb65b13,Operations Administrative Assistant,"Preferred Qualifications· Experience utilizing a time and attendance system· Experience within a manufacturing or production environment· Ability to multi-task and manage details of different processes efficiently· Strong organizational skills· Excellent oral and written communication skills· Must be able to work independently, seek answers when help is needed and motivated to seek out additional tasks for completion· Must adhere to confidentiality expectations· Ability to quickly pick up new software and toolsAmazon offers competitive compensation packages including comprehensive health care, 401(k), restricted stock units, growth potential, and a challenging and exciting work environment.Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. Las Vegas Area, NV )Human Resources - Fulfilment",,
https://www.amazon.jobs/en-gb/jobs/549516,us,Amazon.com,2017-06-19T02:35:16+00:00,2017-06-19T06:01:07Z,10e2469be0c5473b406a2a895489a559,Software Development Manager,"· Has taken software products from inception to customer delivery· Practical experience with software engineering best practices· Experience with Agile software development methodologies· Proven track record building high-performing software development teams· Passionate about delivering the right things for your customers at very high quality· Experience in Payments domain Seattle, Washington )",,
https://www.amazon.jobs/en-gb/jobs/535521,us,Amazon.com,2017-06-19T16:52:58+00:00,2017-06-19T22:00:50Z,d4e9e7f52f94204b9dfaefc018923f02,"Field Technician-Las Vegas, NV","Preferred Qualifications· Bachelor’s degree· Experience as an in-home technician or retail store technology expert (e.g. Apple Genius, Geek Squad Double Agent)· Ability to develop curriculum to teach peers and customersDemonstrated ability to influence and develop productive working relationships with internal teamAmazon is an Equal Opportunity-Affirmative Action Employer - Female/Minority/Disability/Veteran/Gender Identity/Sexual Orientation Las Vegas Area, NV )",,
https://www.amazon.jobs/en-gb/jobs/540037,us,Amazon.com,2017-06-19T16:51:57+00:00,2017-06-19T22:00:27Z,82f4fd26078d06c68d621711d1ab3da6,Software Development Manager,"· Technically sound in software development activities and life cycles.· Deep understanding of system architecture and OO Design and experience with large distributed and online transactional systems.· Strong technical and business vision.· A proven track record of building and managing high performing engineering teams.· A passion for people management and mentorship.· Strong verbal and written communication skills.· Strong analytic and problem solving skills.· Experience with large scale, distributed systems.· Internet and operating system security fundamentals. Detroit, Michigan )Marketplace",,
https://www.amazon.jobs/en-gb/jobs/547580,us,Amazon.com,2017-06-19T16:51:57+00:00,2017-06-19T22:00:48Z,5d436b72bad4201a952baa92649be9c8,Facilities Service Tech III,"Preferred Qualifications:• Degree from a vocational school or college with a focus in the Mechanical or Electrical field• 4 years apprenticeship or equivalent experience in the Mechanical or Electrical field• Able to manage, lead, and influence others on the team• Demonstrated ability to multi-task and prioritize many different projects and workload• Ability to work independently• Ability to communicate effectively, (written and verbally) with peers, management, contractors and vendors• Must be highly self-motivated and customer-centric• Leadership experience/aptitude, ability to mentor and develop training plans for other service technicians Dallas/Fort Worth Area, TX )Woot!",,
https://www.amazon.jobs/en-gb/jobs/542225,us,Amazon.com,2017-06-19T16:53:22+00:00,2017-06-19T22:00:46Z,616db7b87ab27873433660b051d7e0e5,Loss Prevention Specialist,"• Familiarity with Lean Six Sigma concepts desired and certification• Strong familiarity with data bases (querying and analyzing) such as SQL, MYSQL, Access, Exception Based Reporting, etc.• Interviewing and Interrogation experience desired and Wicklander and Zulawski certification is a plus• Bachelor's degree or on track to obtaining a Bachelor’s degree in less than one year• Experience with warehouse or distribution center services• Workplace Violence and/or Business Continuity experience• Awareness and implementation of best practices related to the utilization of physical security systems, investigation techniques, effective oversight of contract security officers, and distribution center loss mitigation techniques• Demonstrated ability to work independently with off-site supervision• Must have strong oral and written communication skills• Comfortable working in a fast-paced and multi-tasking environment• Analytical experience in performance based, action and results oriented settingAmazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation Louisville, Kentucky area )Fulfilment Loss Prevention",,
https://www.amazon.jobs/en-gb/jobs/546802,us,Amazon.com,2017-06-19T02:33:59+00:00,2017-06-19T06:00:40Z,17aa2f1435dad96ab726af9fb804200e,"Senior Software Development Manager, Special Projects","· MS in Computer Science, Computer Engineering or related technical field· Demonstrated ability to achieve stretch goals in a highly innovative and fast paced environment· Experience with professional software engineering practices and best practices for the full software development life cycle.· Experience taking projects from scoping requirements through launch of the project.· Experience in applying open-source technologies.· Experience with agile software development methodologies like scrum.· Experience with rapid prototyping and evaluation of customer applications.· Ability to thrive in a dynamic, fast-paced environment such as with multiple priorities.· Strong written and verbal communication skills, excellent technical communication with peers and non-technical cohorts· A strong track record of project delivery for large, cross-functional, projects· Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operationsAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. San Francisco Bay Area, CACupertino, California )Software Development Engineers and Managers",,
https://www.amazon.jobs/en-gb/jobs/548104,us,Amazon.com,2017-06-19T16:53:33+00:00,2017-06-19T22:00:28Z,1e4f1ecd9d964e1a9cf34ae0a7465078,Data Center Technician,"· Decommissioning and processing of legacy hardware out of the data center facilities· Unpacking/repacking fragile electronics· Relocating and moving of large enterprise equipment· Experience tracking and accounting for a large amount of IT parts· Creating/attaching labels and barcodes· Hard drive installation and removal, and destruction· Basic Networking removal/installation and clearing of configurations· Updating progress through a web ticketing system· Familiarity with basic PC components/hardware:· HDD/SSD/Flash/Removable storage media· Ram/CPU/Motherboard/Input-Output devices· Previous experience working on IT equipment (racking & stacking gear, cable management, building computers, troubleshooting PC/Desktops/Laptops)· Previous experience migrating and decommissioning of data center assets a plus· Cisco switch configurations· Linux experience Herndon Area, VAWashington, DC | Greater Metro Area )Support",,
